id,codigo,descripcion,descripcion_compras,tipo,ofin006_id,ofin001_id,ofpr010_id,ofin005_id,ofcm002_codigo,oftx020_id,categoria_fiscal,cant_disponible,observaciones,status,userid_creacion,fecha_creacion,fecha_ult_modificacion,userid_modificacion
921,P37647-001,"SPS-DRV 3.84TB SSD SAS 2.5 SFF SS7K SS8K","SPS-DRV 3.84TB SSD SAS 2.5 SFF SS7K SS8K",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
922,P26987-001,"SPS-PCA NIC Gen3 2P 10GbE BT Opn ","SPS-PCA NIC Gen3 2P 10GbE BT Opn ",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
923,723573-001,"SPS Base Library Controller","SPS Base Library Controller",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
924,784636-001,"SPS-PWRBKPLN PS 1U 900W HVDC","SPS-PWRBKPLN PS 1U 900W HVDC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
925,879438-001,"SPS-V6 SE 100GB F32 MODULE","SPS-V6 SE 100GB F32 MODULE",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
926,AD396-2101C,"CPU Assembly, 1.67GHz 18M 667FSB","CPU Assembly, 1.67GHz 18M 667FSB",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
927,J9739-61001,"HP X331 165W 100-240VAC to 12VDC PS","HP X331 165W 100-240VAC to 12VDC PS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
928,JC680-61101,"HP A58x0AF 650W AC Power Supply","HP A58x0AF 650W AC Power Supply",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
929,JG241-61001,"HP A5500-24G-PoE+ EI Switch","HP A5500-24G-PoE+ EI Switch",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
930,JG350-61101,"HP 1910-8G-PoE+ (180W) Switch","HP 1910-8G-PoE+ (180W) Switch",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
931,466308-001,"SPS-BD MEZZ 10GbE KR VIRTUAL CONNECT","SPS-BD MEZZ 10GbE KR VIRTUAL CONNECT",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
932,664693-001,"SPS-DIMM 32GB PC3L 10600L 1Gx4 IPL","SPS-DIMM 32GB PC3L 10600L 1Gx4 IPL",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
933,689143-001,"SPS-Heat Sink CPU 1 and 2 BL660c Gen8","SPS-Heat Sink CPU 1 and 2 BL660c Gen8",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
934,750054-001,"SPS-BD PCIe H241 HBA","SPS-BD PCIe H241 HBA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
935,795117-001,"SPS-PCA SAS/SATA HDD BKPLN BL660c","SPS-PCA SAS/SATA HDD BKPLN BL660c",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
936,AB463-2005B,"FAN POWER, INTERNAL MEMORY","FAN POWER, INTERNAL MEMORY",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
937,J8726-61101,"MANAGEMENT MODULE","MANAGEMENT MODULE",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
938,JL085-61001,"SU X371 12VDC 240W 100-240VAC PS","SU X371 12VDC 240W 100-240VAC PS",P,1,1,2,1,GCN,0,G,3,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
939,JL321-61001,"SU, 2930M 48G with 1-slot Switch","SU, 2930M 48G with 1-slot Switch",P,1,1,2,1,GCN,0,G,3,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
940,653957-001,"SPS-DRV HD 600GB 6G SAS 10K 2.5 DP EN SC","SPS-DRV HD 600GB 6G SAS 10K 2.5 DP EN SC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
941,750795-001,"SPS-DRV 4TB HDD 6GSAS 7.2K LFF SS7000 SG","SPS-DRV 4TB HDD 6GSAS 7.2K LFF SS7000 SG",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
942,AH337-2025A,"CABLE, EXTERNAL USB","CABLE, EXTERNAL USB",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
943,AM363-69001,"SPS-DIMM, 16GB PC3-8500R","SPS-DIMM, 16GB PC3-8500R",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
944,J4119-69001,"HP Switch RPS 4000/80","HP Switch RPS 4000/80",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
945,J4858-69201,"HP X121 1G SFP LC SX Transceiver","HP X121 1G SFP LC SX Transceiver",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
946,J9538-61101,"HP 8-port 10GbE SFP+ v2 zl Module","HP 8-port 10GbE SFP+ v2 zl Module",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
947,J9845-61001,"560 Wireless 802.11ac (AM) AP","560 Wireless 802.11ac (AM) AP",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
948,JC683-61001,"HP A58x0AF frt(ports)-bck(pwr) Fan Tray","HP A58x0AF frt(ports)-bck(pwr) Fan Tray",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
949,438249-001,"SPS-BD,CLVRTN,BL460c MLB","SPS-BD,CLVRTN,BL460c MLB",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
950,756817-001,"SPS-Controller Assy StoreServ 7200c","SPS-Controller Assy StoreServ 7200c",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
951,780428-001,"SPS-PCA dl360 8SFF Flex Bay HDD Bkpln","SPS-PCA dl360 8SFF Flex Bay HDD Bkpln",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
952,A6961-67111,"Replacement, U320 Dual Chan SCSI PCI","Replacement, U320 Dual Chan SCSI PCI",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
953,J8768-61101,"HP 24-port Gig-T vl Module","HP 24-port Gig-T vl Module",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
954,530929-001,"HP STORAGEWORKS D2700 12-LFF (China","HP STORAGEWORKS D2700 12-LFF (China",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
955,JG237-61001,"HP A5120-48G-PoE+ EI Switch","HP A5120-48G-PoE+ EI Switch",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
956,508966-001,"SPS-BD, SYSTEM I/O, G6","SPS-BD, SYSTEM I/O, G6",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
957,638829-001,"SPS-BATTERY MOD R5KVA","SPS-BATTERY MOD R5KVA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
958,861585-001,"SPS-BD SYS MLB BL460C GEN8 CC","SPS-BD SYS MLB BL460C GEN8 CC",P,1,1,2,1,GCN,0,G,2,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
959,J9726-61001,"HP 2920-24G Switch w/o PSU","HP 2920-24G Switch w/o PSU",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
960,J9987-61001,"SU 24p 10/100/1000BASE-T v3 zl2 Mod","SU 24p 10/100/1000BASE-T v3 zl2 Mod",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
961,644497-001,"SPS-PCA W BL680c Motherboard A","SPS-PCA W BL680c Motherboard A",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
962,414055-001,"SPS-MODULE, ONBRD ADM","SPS-MODULE, ONBRD ADM",P,1,1,2,1,GCN,0,G,3,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
963,617727-001,"SPS-BD NC553m 2P FLEX FABRIC CNA","SPS-BD NC553m 2P FLEX FABRIC CNA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
964,660091-001,"SPS-CA CAPACITOR 12in FL","SPS-CA CAPACITOR 12in FL",P,1,1,2,1,GCN,0,G,4,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
965,782430-001,"SPS-CA mini SAS 8SFF+P440 DL160 Gen9","SPS-CA mini SAS 8SFF+P440 DL160 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
966,784960-001,"SPS-Brkt Mezz Card BL460/420","SPS-Brkt Mezz Card BL460/420",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
967,A9784-69003,"SPS-PCI-X 2GB FC & 1000B-T Adptr","SPS-PCI-X 2GB FC & 1000B-T Adptr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
968,AH337-67001,"Replacement, GPSM","Replacement, GPSM",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
969,AH339-6918A,"SPS-Proc 1.73/1.86GHz/24MB (DBS) 4core","SPS-Proc 1.73/1.86GHz/24MB (DBS) 4core",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
970,J9306-61011,"HP Procurve 1500-Watts PoE zl 110/220V AC Power Supply","HP Procurve 1500-Watts PoE zl 110/220V AC Power Supply",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
971,J9421-69001,"HP MSM760 Access Controller","HP MSM760 Access Controller",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
972,412211-001,"SPS-POWER SUPPLY 700W","SPS-POWER SUPPLY 700W",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
973,748741-001,"SPS-KVM Adapter USB VM CAC","SPS-KVM Adapter USB VM CAC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
974,750000-001,"SPS-BD BROC P246br Cntrlr","SPS-BD BROC P246br Cntrlr",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
975,879540-001,"SPS-Composer, SY, 2","SPS-Composer, SY, 2",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
976,A6825-67101,"1 Port Gigabit Ethernet Adapter","1 Port Gigabit Ethernet Adapter",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
977,AH389-67002,"Replacement, OA Assembly, RoHS 2.04","Replacement, OA Assembly, RoHS 2.04",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
978,J8696-61201,"KIT SMO PROCURVE 620RPS/EPS","KIT SMO PROCURVE 620RPS/EPS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
979,P11566-001,"
HPE ProLiant BL460c Gen10 Server Blade - Spare Parts","
HPE ProLiant BL460c Gen10 Server Blade - Spare Parts",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
980,802277-001,"SPS-Memory Cartridge (12D)","SPS-Memory Cartridge (12D)",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
981,496069-001,"SPS-BD,SYSTEM I/O, W/SUBPAN","SPS-BD,SYSTEM I/O, W/SUBPAN",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
982,643379-001,"SPS-BD CONTROLLER SMT ARRAY P822 2G","SPS-BD CONTROLLER SMT ARRAY P822 2G",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
983,739928-001,"SPS-DIMM 16GB PC3L-10600R 1Gx4 RoHS","SPS-DIMM 16GB PC3L-10600R 1Gx4 RoHS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
984,750781-001,"SPS-DRV 450GB 6GSAS 10K FE SFFSS7000FIPS","SPS-DRV 450GB 6GSAS 10K FE SFFSS7000FIPS",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
985,762446-001,"SPS-PRO E5-2630v3 8C 2.4GHz 85W","SPS-PRO E5-2630v3 8C 2.4GHz 85W",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
986,779098-001,"SPS-PCA DL160 Gen9 CPU1 x16/x8 riser","SPS-PCA DL160 Gen9 CPU1 x16/x8 riser",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
987,830022-001,"SPS-Power Supply;PWRBP;GNRC;1U 240Vdc/AC","SPS-Power Supply;PWRBP;GNRC;1U 240Vdc/AC",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
988,J9306-61111,"1500W PoE+ zl Power Supply","1500W PoE+ zl Power Supply",P,1,1,2,1,GCN,0,G,3,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
989,683245-001,"SPS-NODE MODULE 7200 NO HBA","SPS-NODE MODULE 7200 NO HBA",P,1,1,2,1,GCN,0,G,0,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
990,735514-001,SPS-HEATSINK,SPS-HEATSINK,P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
991,JC682-61101,"HP A58x0AF bck(pwr)-frt(ports) Fan Tray","HP A58x0AF bck(pwr)-frt(ports) Fan Tray",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
992,P00520-001,"Controller assembly StoreServ 8450 MC.","Controller assembly StoreServ 8450 MC.",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
993,783290-001,"SPS-PWR/UID W/CBL 8SFF GEN9","SPS-PWR/UID W/CBL 8SFF GEN9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
994,835603-001,"SPS-CPU BDW E5-2640 v4 10C 2.4GHz 90W","SPS-CPU BDW E5-2640 v4 10C 2.4GHz 90W",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
995,AH338-67102,"SPS PCA I/O, OLR (OnLine Replacemt)Bay1","SPS PCA I/O, OLR (OnLine Replacemt)Bay1",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
996,J9423-61001,"HP MSM317 Access Device (WW)","HP MSM317 Access Device (WW)",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
997,J9827-61001,"SU 5400R zl Management Module","SU 5400R zl Management Module",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
998,749800-001,"SPS-BD BROC P244br PCIe CNTRL","SPS-BD BROC P244br PCIe CNTRL",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
999,749999-001,"SPS-BD BROC H244br HBA","SPS-BD BROC H244br HBA",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
1000,779101-001,"SPS-Front I/O module SFF DL160 Gen9","SPS-Front I/O module SFF DL160 Gen9",P,1,1,2,1,GCN,0,G,1,NULL,A,admin,"2026-01-01 00:00:00",NULL,NULL
